i feel terrified about going on airplanes	fear
ive been feeling really restless	fear
i then started praying about my problem and god is faithful and creates situations that make me feel so uncomfortable	fear
i wouldnt feel so pressured that people wouldnt try and scare me out of what i need to do	fear
i am feeling a little overwhelmed between all that i have going on in my life between school work wedding planning holiday breaks and general daily life responsibilities	fear
i do respect charlie i can t but help feel that he is becoming far too sceptical in his prognosis of worldly events and falling victim to a type of ubiquitous scepticism and suspicion	fear
i feel a bit skeptical about that statement	fear
i don t know because i have mixed feelings of excitement and doubt that hold me together in strange but functional ways when i should make an effort to manifest my feeling into real words	fear
i just feel frightened and scared of the world im in	fear
i often feel shaky and unsure about my ability to really do this	fear
ive been feeling very restless stressed overwhelmed you name it	fear
i feel skeptical at first as nothing is exactly as it was before	fear
i didn t really feel pressured	fear
i have been feeling so strange lately	fear
i feel too inhibited by the fear of challenge to reasonably express things which deserve to reach a wider audience	fear
i do feel slightly neurotic with my many clones	fear
i feel shaky but i know i will get used to the actions i am doing and the anxiety i am feeling will decrease	fear
